source,destination,name,price,rating,review,location,url,source_url,source_status,collected_at,raw_text,crawl_time,license_note
booking,Vietnam,Legacy Yen Tu - MGallery,,"Đạt điểm 9,1 9,1 Tuyệt hảo 353 đánh giá",,,https://www.booking.com/hotel/vn/legacy-yen-tu-mgallery-by-sofitel.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.199516+00:00,"Legacy | Yen | Tu | - | MGallery | Mở | trong | cửa | sổ | mới | Uông | BíXem | trên | bản | đồ | Nằm | ở | thành | phố | Uông | Bí, | Legacy | Yen | Tu | - | MGallery | cung | cấp | chỗ | nghỉ | 5 | sao | với | vườn, | quầy | bar | và | sân | hiên. | Đạt | điểm | 9,1 | 9,1 | Tuyệt | hảo | 353 | đánh | giá | Địa | điểm | 9,4 | Chọn | ngày",2026-05-17T19:06:48.199516+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),,"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá",,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.242262+00:00,"Làng | Nương | Yên | Tử | (Yên | Tử | Village) | Mở | trong | cửa | sổ | mới | Uông | BíXem | trên | bản | đồ | Với | khu | vườn, | sân | hiên, | nhà | hàng | và | Wi-Fi | miễn | phí, | Làng | Nương | Yên | Tử | (Yên | Tử | Village) | tọa | lạc | ở | Uông | Bí, | cách | Nhà | hát | lớn | Hải | Phòng | 38 | km | và | Trung | tâm | thương | mại | Vincom | Ngô | Quyền | 38 | km. | Đạt | điểm | 9,0 | 9,0 | Tuyệt | hảo | 118 | đánh | giá | Địa | điểm | 9,6 | Chọn | ngày",2026-05-17T19:06:48.242262+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Angsana Lang Co,,"Đạt điểm 8,9 8,9 Tuyệt vời 301 đánh giá",,,https://www.booking.com/hotel/vn/angsana-lang-co.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from_sustainable_property_sr=1&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.287220+00:00,"Angsana | Lang | Co | Mở | trong | cửa | sổ | mới | Lăng | CôXem | trên | bản | đồ | Chứng | chỉ | bền | vững | Angsana | Lang | Co | is | a | modern | resort | featuring | stylish | interiors. | Its | air-conditioned | accommodation | comes | with | free | Wi-Fi. | Offering | 2 | restaurants | and | a | bar, | there | is | also | a | spa | and | outdoor | swimming... | Đạt | điểm | 8,9 | 8,9 | Tuyệt | vời | 301 | đánh | giá | Chọn | ngày",2026-05-17T19:06:48.287220+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,DAINOI Hue Homestay,,"Đạt điểm 8,8 8,8 Tuyệt vời 143 đánh giá",,,https://www.booking.com/hotel/vn/dainoi-hue-homestay.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.314701+00:00,"DAINOI | Hue | Homestay | Mở | trong | cửa | sổ | mới | Thôn | Kim | Long | (1)Xem | trên | bản | đồ | Tọa | lạc | ở | Thôn | Kim | Long | (1) | và | cách | Bảo | tàng | Museum | of | Royal | Antiquities | 16 | phút | đi | bộ, | DAINOI | Hue | Homestay | cung | cấp | khu | vườn, | các | phòng | không | hút | thuốc, | Wi-Fi | miễn | phí | ở | toàn | bộ | chỗ | nghỉ | và | quầy | bar.... | Đạt | điểm | 8,8 | 8,8 | Tuyệt | vời | 143 | đánh | giá | Địa | điểm | 9,5 | Chọn | ngày",2026-05-17T19:06:48.314701+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Homestay Mr Hồng Vĩnh Hy,,"Đạt điểm 8,7 8,7 Tuyệt vời 38 đánh giá",,,https://www.booking.com/hotel/vn/homestaymrhong.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.338991+00:00,"Homestay | Mr | Hồng | Vĩnh | Hy | Mở | trong | cửa | sổ | mới | Ninh | HảiXem | trên | bản | đồ | Homestay | Mr | Hồng | Vĩnh | Hy | tọa | lạc | ở | Ninh | Hải | và | có | khu | vườn. | Khách | sạn | còn | cung | cấp | Wi-Fi | miễn | phí | và | chỗ | đậu | xe | riêng | miễn | phí. | Đạt | điểm | 8,7 | 8,7 | Tuyệt | vời | 38 | đánh | giá | Chọn | ngày",2026-05-17T19:06:48.338991+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Sol Park View Hotel Phú Mỹ,,"Đạt điểm 8,8 8,8 Tuyệt vời 5 đánh giá",,,https://www.booking.com/hotel/vn/sol-park-view-phu-my.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.377377+00:00,"Sol | Park | View | Hotel | Phú | Mỹ | Mở | trong | cửa | sổ | mới | Phú | MỹXem | trên | bản | đồ | Sol | Park | View | Hotel | Phú | Mỹ | nằm | ở | Phú | Mỹ, | cách | Bạch | Dinh | 40 | km | và | Tượng | Chúa | Ki-tô | 40 | km. | Đạt | điểm | 8,8 | 8,8 | Tuyệt | vời | 5 | đánh | giá | Chọn | ngày",2026-05-17T19:06:48.377377+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Ba Be Legend Hotel & Tours,,"Đạt điểm 9,4 9,4 Tuyệt hảo 215 đánh giá",,,https://www.booking.com/hotel/vn/ba-be-legend-villa.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.440215+00:00,"Ba | Be | Legend | Hotel | & | Tours | Mở | trong | cửa | sổ | mới | Ba | BeXem | trên | bản | đồ | Ba | Be | Legend | Hotel | & | Tours | có | hồ | bơi | ngoài | trời, | khu | vườn, | sân | hiên | và | nhà | hàng | ở | Ba | Be. | Chỗ | nghỉ | cung | cấp | lễ | tân | 24/24, | dịch | vụ | đưa | đón | sân | bay, | dịch | vụ | phòng | và | Wi-Fi | miễn | phí. | Đạt | điểm | 9,4 | 9,4 | Tuyệt | hảo | 215 | đánh | giá | Địa | điểm | 9,4 | Chọn | ngày",2026-05-17T19:06:48.440215+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Beach Villa Thiên Ngọc- Novaworld Phan Thiết,,"Đạt điểm 9,5 9,5 Xuất sắc 9 đánh giá",,,https://www.booking.com/hotel/vn/luxury-beach-villa-novaworld-phan-thiet-blue-sky.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.527416+00:00,"Beach | Villa | Thiên | Ngọc- | Novaworld | Phan | Thiết | Mở | trong | cửa | sổ | mới | Bình | TúXem | trên | bản | đồ | Nhìn | ra | khu | vườn, | Beach | Villa | Thiên | Ngọc- | Novaworld | Phan | Thiết | cung | cấp | chỗ | nghỉ | có | hồ | bơi | ngoài | trời, | khu | vực | bãi | biển | riêng | và | sân | hiên, | cách | Bãi | biển | Tiến | Thành | khoảng | chưa | đến | 1 | km. | Đạt | điểm | 9,5 | 9,5 | Xuất | sắc | 9 | đánh | giá | Chọn | ngày",2026-05-17T19:06:48.527416+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Moon Homestay,,"Đạt điểm 9,0 9,0 Tuyệt hảo 396 đánh giá",,,https://www.booking.com/hotel/vn/moon-homestay-thanh-pho-hue.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.561215+00:00,"Moon | Homestay | Mở | trong | cửa | sổ | mới | Thôn | Kim | Long | (1)Xem | trên | bản | đồ | Tọa | lạc | ở | Thôn | Kim | Long | (1), | cách | Tử | Cấm | Thành | 13 | phút | đi | bộ | và | Bảo | tàng | Museum | of | Royal | Antiquities | 1.4 | km, | Moon | Homestay | cung | cấp | chỗ | nghỉ | có | Wi-Fi | miễn | phí, | điều | hòa, | khu | vườn | và | sân | hiên. | Đạt | điểm | 9,0 | 9,0 | Tuyệt | hảo | 396 | đánh | giá | Địa | điểm | 9,4 | Chọn | ngày",2026-05-17T19:06:48.561215+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
booking,Vietnam,Homestay Văn Vĩnh Hy - cơ sở 4,,"Đạt điểm 8,9 8,9 Tuyệt vời 49 đánh giá",,,https://www.booking.com/hotel/vn/homestay-van-vinh-hy-phan-rang-thap-cham.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:06:48.590518+00:00,"Homestay | Văn | Vĩnh | Hy | - | cơ | sở | 4 | Mở | trong | cửa | sổ | mới | Vịnh | Vĩnh | HyXem | trên | bản | đồ | Homestay | Văn | Vĩnh | Hy | - | cơ | sở | 4 | tọa | lạc | ở | Vịnh | Vĩnh | Hy | và | có | khu | vườn. | Chỗ | nghỉ | cung | cấp | lễ | tân | 24/24, | dịch | vụ | đưa | đón | sân | bay, | dịch | vụ | phòng | và | Wi-Fi | miễn | phí | ở | toàn | bộ | chỗ | nghỉ. | Đạt | điểm | 8,9 | 8,9 | Tuyệt | vời | 49 | đánh | giá | Chọn | ngày",2026-05-17T19:06:48.590518+00:00,Previously collected public Booking.com data; review Booking.com terms before redistribution.
