destination_id,ten_diem_den,flight_price_signal,loai_du_lieu,tooltip,last_updated
ha_long,Hạ Long,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
cat_ba,Cát Bà,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
quy_nhon,Quy Nhơn,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
da_nang,Đà Nẵng,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
mui_ne,Mũi Né,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
sam_son,Sầm Sơn,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
hoi_an,Hội An,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
hue,Huế,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
vung_tau,Vũng Tàu,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
cua_lo,Cửa Lò,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ninh_binh,Ninh Bình,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ly_son,Lý Sơn,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ha_noi,Hà Nội,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ha_giang,Hà Giang,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
phu_quoc,Phú Quốc,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
phong_nha,Phong Nha - Kẻ Bàng,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ba_na,Bà Nà Hills,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
mai_chau,Mai Châu,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
tam_dao,Tam Đảo,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
pleiku,Pleiku,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
buon_ma_thuot,Buôn Ma Thuột,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
chau_doc,Châu Đốc,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
ba_vi,Ba Vì,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
thien_cam,Thiên Cầm,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
nhat_le,Nhật Lệ,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
cua_tung,Cửa Tùng,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
hai_tien,Hải Tiến,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
lang_co,Lăng Cô,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
cu_lao_cham,Cù Lao Chàm,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
tam_ky,Tam Kỳ,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
sa_huynh,Sa Huỳnh,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
my_khe,Mỹ Khê,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,21/05/2026 09:57
