destination_id,ten_diem_den,flight_price_signal,loai_du_lieu,tooltip,last_updated
ha_long,Ha Long,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
cat_ba,Cat Ba,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
quy_nhon,Quy Nhon,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
da_nang,Da Nang,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
mui_ne,Mui Ne,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
sam_son,Sam Son,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
hoi_an,Hoi An,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
hue,Hue,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
vung_tau,Vung Tau,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
cua_lo,Cua Lo,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ninh_binh,Ninh Binh,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ly_son,Ly Son,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ha_noi,Ha Noi,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ha_giang,Ha Giang,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
phu_quoc,Phu Quoc,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
phong_nha,Phong Nha - Kẻ Bàng,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ba_na,Bà Nà Hills,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
mai_chau,Mai Châu,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
tam_dao,Tam Đảo,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
pleiku,Pleiku,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
buon_ma_thuot,Buôn Ma Thuột,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
chau_doc,Châu Đốc,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
ba_vi,Ba Vì,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
thien_cam,Thiên Cầm,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
nhat_le,Nhật Lệ,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
cua_tung,Cửa Tùng,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
hai_tien,Hải Tiến,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
lang_co,Lăng Cô,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
cu_lao_cham,Cù Lao Chàm,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
tam_ky,Tam Kỳ,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
sa_huynh,Sa Huỳnh,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
my_khe,Mỹ Khê,thiếu nguồn hợp lệ,partner_api_required,Cần API hàng không/OTA được phép dùng; SEA không bịa tín hiệu giá vé máy bay.,20/05/2026 16:04
